Automatic_MS_filename	Batch	Code	Daisy_chain	Date	Instrument	Replicate	Cell_line	Cancer_type	Tissue_type	SIDM	growth_properties	MSI_status	methylation_data	expression_data	cnv_data	crispr_ko_data	fusion_data	drug_data	cancer_type_detail	sample_site	gender	ethnicity	smoking_status	BROAD_ID	COSMIC_ID	CCLE_ID
191018_b32-t3-14_00dgk_00ke0_m04_s_1	P04	6450	No	18/10/19	M04	2	FU97	Gastric Carcinoma	Stomach	SIDM00503	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Gastric Adenocarcinoma	Unknown	Female	East Asian	Unknown	ACH-000633	1290806	FU97_STOMACH
191018_b32-t3-16_00dgm_00ke2_m04_s_1	P04	2515	Yes	18/10/19	M04	1	RL95-2	Endometrial Carcinoma	Endometrium	SIDM01088	Adherent	MSI	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Adenosquamous Endometrial Carcinoma	Endometrium	Female	White	Unknown	ACH-000965	930082	RL952_ENDOMETRIUM
191020_b52-t2-1_00dp3_00ke5_m04_s_1	P04	6376	No	20/10/19	M04	2	SW1417	Colorectal Carcinoma	Large Intestine	SIDM00812	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Colon Adenocarcinoma	Colon	Female	White	Unknown	ACH-000236	909747	SW1417_LARGE_INTESTINE
191020_b52-t2-2_00dp4_00ke6_m04_s_1	P04	8490	No	20/10/19	M04	2	MKN45	Gastric Carcinoma	Stomach	SIDM00247	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Gastric Adenocarcinoma	liver	Female	East Asian	Unknown	ACH-000356	925340	MKN45_STOMACH
191020_b52-t2-3_00dp5_00ke7_m04_s_1	P04	2633	No	20/10/19	M04	1	D-283MED	Other Solid Carcinomas	Central Nervous System	SIDM00888	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Medulloblastoma 	Peritoneum	Male	White	Unknown	ACH-000055	906834	D283MED_CENTRAL_NERVOUS_SYSTEM
191020_b52-t2-4_00dp6_00ke8_m04_s_1	P04	8590	No	20/10/19	M04	1	KYSE-70	Esophageal Squamous Cell Carcinoma	Esophagus	SIDM01024	Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Esophageal Squamous Cell Carcinoma	Middle intrathoracic oesophagus	Male	East Asian	Unknown	ACH-000784	753576	KYSE70_OESOPHAGUS
191020_b52-t2-5_00dp7_00ke9_m04_s_1	P04	9671	No	20/10/19	M04	1	KARPAS-422	B-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM01008	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Diffuse Large B-Cell Lymphoma	Unknown	Female	Unknown	Unknown	ACH-000315	907274	KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191020_b52-t2-6_00dp8_00kea_m04_s_1	P04	2407	No	20/10/19	M04	1	IST-MES1	Mesothelioma	Lung	SIDM00224	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Pleural Epithelioid Mesothelioma	Unknown	Female	White	Unknown	ACH-000569	907173	ISTMES1_PLEURA
191020_b52-t2-7_00dp9_00keb_m04_s_1	P04	7695	No	20/10/19	M04	2	NCI-H1105	Small Cell Lung Carcinoma	Lung	SIDM00652	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Small Cell Lung Carcinoma	Lymph node	Male	White	Unknown	ACH-000780	908468	NCIH1105_LUNG
191020_b52-t2-8_00dpa_00kec_m04_s_1	P04	8074	No	20/10/19	M04	2	SU-DHL-6	B-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM00407	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Diffuse Large B-Cell Lymphoma	Peritoneal effusion	Male	Unknown	Unknown	ACH-000611	1331037	SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191020_b52-t2-9_00dpb_00ked_m04_s_1	P04	2556	No	20/10/19	M04	2	TE-9	Esophageal Squamous Cell Carcinoma	Esophagus	SIDM00325	Unknown	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Esophageal Squamous Cell Carcinoma	Pleural effusion	Male	Unknown	Unknown	ACH-000694	946353	TE9_OESOPHAGUS
191020_b52-t2-10_00dpc_00kee_m04_s_1	P04	10814	No	20/10/19	M04	2	MHH-CALL-4	B-Lymphoblastic Leukemia	Haematopoietic and Lymphoid	SIDM00376	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	Childhood Precursor B Lymphoblastic Leukemia	Peripheral blood	Male	White	Unknown	ACH-000156	908133	MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191020_b52-t2-11_00dpd_00kef_m04_s_1	P04	6952	No	20/10/19	M04	2	NCI-H2452	Mesothelioma	Lung	SIDM00722	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Pleural Biphasic Mesothelioma	Unknown	Male	Unknown	Unknown	ACH-000092	908462	NCIH2452_PLEURA
191020_b52-t2-12_00dpe_00keg_m04_s_1	P04	8071	No	20/10/19	M04	2	NCI-H2342	Non-Small Cell Lung Carcinoma	Lung	SIDM00727	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Lung Adenocarcinoma	Unknown	Male	White	Unknown	ACH-000951	687819	NCIH2342_LUNG
191020_b52-t2-13_00dpf_00keh_m04_s_1	P04	8211	No	20/10/19	M04	2	MFE-280	Endometrial Carcinoma	Endometrium	SIDM00335	Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Endometrial Adenocarcinoma	Unknown	Female	Unknown	Unknown	ACH-000192	908129	MFE280_ENDOMETRIUM
191020_b52-t2-14_00dpg_00kei_m04_s_1	P04	8065	No	20/10/19	M04	2	SK-MM-2	Plasma Cell Myeloma	Haematopoietic and Lymphoid	SIDM00391	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Plasma Cell Myeloma	Peripheral blood	Male	Unknown	Unknown	ACH-000363	753612	SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191020_b52-t2-16_00dpi_00kek_m04_s_1	P04	8733	Yes	20/10/19	M04	1	SU8686	Pancreatic Carcinoma	Pancreas	SIDM01188	Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Pancreatic Adenocarcinoma	Liver	Female	White	Unknown	ACH-000114	1240218	SU8686_PANCREAS
191019_b58-t1-1_00dro_00ken_m01_s_1	P04	2560	No	19/10/19	M01	2	TGBC1TKB	Biliary Tract Carcinoma	Biliary Tract	SIDM00252	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Undifferentiated Gallbladder Carcinoma	Lymph Node	Female	East Asian	Unknown	ACH-001861	909769	TGBC1TKB_BILIARY_TRACT
191019_b58-t1-2_00drp_00keo_m01_s_1	P04	6889	No	19/10/19	M01	2	NCI-H64	Small Cell Lung Carcinoma	Lung	SIDM01126	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Small Cell Lung Carcinoma	Unknown	Female	White	Unknown	ACH-001599	688026	NCIH64_LUNG
191019_b58-t1-3_00drq_00kep_m01_s_1	P04	3332	No	19/10/19	M01	2	NCI-H2066	Squamous Cell Lung Carcinoma	Lung	SIDM00711	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Squamous Cell Lung Carcinoma	Unknown	Female	White	Unknown	ACH-000727	1330973	NCIH2066_LUNG
191019_b58-t1-4_00drr_00keq_m01_s_1	P04	9130	No	19/10/19	M01	2	LU-165	Small Cell Lung Carcinoma	Lung	SIDM00292	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Small Cell Lung Carcinoma	Lymph Node	Male	East Asian	Unknown	ACH-002077	753589	LU165_LUNG
191019_b58-t1-5_00drs_00ker_m01_s_1	P04	7129	No	19/10/19	M01	2	SHP-77	Small Cell Lung Carcinoma	Lung	SIDM01078	Semi-Adherent	MSS	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	Small Cell Lung Carcinoma	Lung	Male	White	Unknown	ACH-000790	724872	SHP77_LUNG
191019_b58-t1-6_00drt_00kes_m01_s_1	P04	2464	No	19/10/19	M01	2	Mo-T	Other Blood Carcinomas	Haematopoietic and Lymphoid	SIDM00623	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Hairy Cell Leukemia	Unknown	Male	Unknown	Unknown	ACH-002339	908149	MOT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191019_b58-t1-7_00dru_00ket_m01_s_1	P04	6309	No	19/10/19	M01	2	G-292-Clone-A141B1	Osteosarcoma	Bone	SIDM00858	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Osteosarcoma	Bone	Female	White	Unknown	ACH-000082	1290807	G292CLONEA141B1_BONE
191019_b58-t1-8_00drv_00keu_m01_s_1	P04	2619	No	19/10/19	M01	2	COR-L88	Small Cell Lung Carcinoma	Lung	SIDM00506	Semi-Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Small Cell Lung Carcinoma	Pleural effusion	Male	White	Unknown	ACH-000508	906808	CORL88_LUNG
191019_b58-t1-9_00drw_00kev_m01_s_1	P04	6410	No	19/10/19	M01	2	U-266	Plasma Cell Myeloma	Haematopoietic and Lymphoid	SIDM00417	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Plasma Cell Myeloma	Peripheral blood	Male	Unknown	Unknown	ACH-000626	753615	U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191019_b58-t1-10_00drx_00kew_m01_s_1	P04	3107	No	19/10/19	M01	2	LNZTA3WT4	Glioma	Central Nervous System	SIDM01220	Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Astrocytoma	Unknown	Male	Unknown	Unknown	ACH-002269	1240170	LNZTA3WT4_CENTRAL_NERVOUS_SYSTEM
191019_b58-t1-11_00dry_00kex_m01_s_1	P04	2497	No	19/10/19	M01	2	no-10	Glioblastoma	Central Nervous System	SIDM00574	Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Glioblastoma	Brain	Male	Unknown	Unknown	ACH-001605	908452	NO10_CENTRAL_NERVOUS_SYSTEM
191019_b58-t1-13_00ds0_00kez_m01_s_1	P04	2159	Yes	19/10/19	M01	1	SUP-M2	T-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM00421	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Anaplastic Large Cell Lymphoma	Cerebrospinal fluid 	Female	Unknown	Unknown	ACH-000226	1331040	SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191020_b55-t2-1_00dqf_00kf2_m01_s_1	P04	9529	No	20/10/19	M01	1	RO82-W-1	Thyroid Gland Carcinoma	Thyroid	SIDM00218	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Follicular Thyroid Carcinoma	Unknown	Unknown	Unknown	Unknown	ACH-001384	930083	RO82W1_THYROID
191020_b55-t2-2_00dqg_00kf3_m01_s_1	P04	2793	No	20/10/19	M01	1	HDLM-2	Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM01064	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Hodgkin's Lymphoma	Pleural effusion	Male	Unknown	Unknown	ACH-000267	924110	HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191020_b55-t2-3_00dqh_00kf4_m01_s_1	P04	3294	No	20/10/19	M01	1	NCI-H1651	Non-Small Cell Lung Carcinoma	Lung	SIDM00744	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Lung Adenocarcinoma	Lung	Male	Unknown	Unknown	ACH-000893	910900	NCIH1651_LUNG
191020_b55-t2-4_00dqi_00kf5_m01_s_1	P04	10695	No	20/10/19	M01	1	TE-441-T	Rhabdomyosarcoma	Soft Tissue	SIDM01173	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Rhabdomyosarcoma	Connective tissue	Female	Black	Unknown	ACH-000772	924248	TE441T_SOFT_TISSUE
191020_b55-t2-5_00dqj_00kf6_m01_s_1	P04	6653	No	20/10/19	M01	1	IA-LM	Non-Small Cell Lung Carcinoma	Lung	SIDM00306	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Large Cell Lung Carcinoma	Skin	Male	East Asian	Unknown	ACH-000672	910779	IALM_LUNG
191020_b55-t2-7_00dql_00kf8_m01_s_1	P04	7113	No	20/10/19	M01	1	8305C	Thyroid Gland Carcinoma	Thyroid	SIDM00997	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Anaplastic Thyroid Carcinoma	Thyroid	Female	Unknown	Unknown	ACH-001306	906795	8305C_THYROID
191020_b55-t2-8_00dqm_00kf9_m01_s_1	P04	7951	No	20/10/19	M01	1	EFM-19	Breast Carcinoma	Breast	SIDM01056	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Ductal Breast Carcinoma	Pleural Effusion	Female	White	Unknown	ACH-000330	906851	EFM19_BREAST
191020_b55-t2-9_00dqn_00kfa_m01_s_1	P04	6953	No	20/10/19	M01	1	EW-3	Ewing's Sarcoma	Bone	SIDM00202	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Ewing's Sarcoma	Unknown	Male	Unknown	Unknown	ACH-002118	949161	EW3_BONE
191020_b55-t2-10_00dqo_00kfb_m01_s_1	P04	2546	No	20/10/19	M01	1	CHP-126	Neuroblastoma	Peripheral Nervous System	SIDM00286	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Neuroblastoma	Unknown	Female	Unknown	Unknown	ACH-000136	910567	CHP126_AUTONOMIC_GANGLIA
191020_b55-t2-11_00dqp_00kfc_m01_s_1	P04	6955	No	20/10/19	M01	1	HCC38	Breast Carcinoma	Breast	SIDM00675	Semi-Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Ductal Breast Carcinoma	Mammary gland/duct	Female	White	Unknown	ACH-000276	749717	HCC38_BREAST
191020_b55-t2-12_00dqq_00kfd_m01_s_1	P04	6590	No	20/10/19	M01	1	HCC1395	Breast Carcinoma	Breast	SIDM00884	Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Ductal Breast Carcinoma	Mammary gland/duct	Female	White	Unknown	ACH-000699	749712	HCC1395_BREAST
191020_b55-t2-13_00dqr_00kfe_m01_s_1	P04	7011	No	20/10/19	M01	1	NCI-H2731	Mesothelioma	Lung	SIDM00098	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Pleural Sarcomatoid Mesothelioma	Unknown	Unknown	Unknown	Unknown	ACH-002129	1240134	H2731_PLEURA
191020_b55-t2-16_00dqu_00kfh_m01_s_1	P04	6651	Yes	20/10/19	M01	1	SJRH30	Rhabdomyosarcoma	Soft Tissue	SIDM01095	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Alveolar Rhabdomyosarcoma	Bone marrow	Male	White	Unknown	ACH-001189;ACH-001741;ACH-000833	909716	SJRH30_SOFT_TISSUE
191021_b60-t1-1_00dsh_00kfk_m04_s_1	P04	2560	No	21/10/19	M04	3	TGBC1TKB	Biliary Tract Carcinoma	Biliary Tract	SIDM00252	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Undifferentiated Gallbladder Carcinoma	Lymph Node	Female	East Asian	Unknown	ACH-001861	909769	TGBC1TKB_BILIARY_TRACT
191021_b60-t1-2_00dsi_00kfl_m04_s_1	P04	6889	No	21/10/19	M04	3	NCI-H64	Small Cell Lung Carcinoma	Lung	SIDM01126	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Small Cell Lung Carcinoma	Unknown	Female	White	Unknown	ACH-001599	688026	NCIH64_LUNG
191021_b60-t1-3_00dsj_00kfm_m04_s_1	P04	3332	No	21/10/19	M04	3	NCI-H2066	Squamous Cell Lung Carcinoma	Lung	SIDM00711	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Squamous Cell Lung Carcinoma	Unknown	Female	White	Unknown	ACH-000727	1330973	NCIH2066_LUNG
191021_b60-t1-4_00dsk_00kfn_m04_s_1	P04	9130	No	21/10/19	M04	3	LU-165	Small Cell Lung Carcinoma	Lung	SIDM00292	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Small Cell Lung Carcinoma	Lymph Node	Male	East Asian	Unknown	ACH-002077	753589	LU165_LUNG
191021_b60-t1-5_00dsl_00kfo_m04_s_1	P04	7129	No	21/10/19	M04	3	SHP-77	Small Cell Lung Carcinoma	Lung	SIDM01078	Semi-Adherent	MSS	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	Small Cell Lung Carcinoma	Lung	Male	White	Unknown	ACH-000790	724872	SHP77_LUNG
191021_b60-t1-6_00dsm_00kfp_m04_s_1	P04	2464	No	21/10/19	M04	3	Mo-T	Other Blood Carcinomas	Haematopoietic and Lymphoid	SIDM00623	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Hairy Cell Leukemia	Unknown	Male	Unknown	Unknown	ACH-002339	908149	MOT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191021_b60-t1-7_00dsn_00kfq_m04_s_1	P04	6309	No	21/10/19	M04	3	G-292-Clone-A141B1	Osteosarcoma	Bone	SIDM00858	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Osteosarcoma	Bone	Female	White	Unknown	ACH-000082	1290807	G292CLONEA141B1_BONE
191021_b60-t1-8_00dso_00kfr_m04_s_1	P04	2619	No	21/10/19	M04	3	COR-L88	Small Cell Lung Carcinoma	Lung	SIDM00506	Semi-Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Small Cell Lung Carcinoma	Pleural effusion	Male	White	Unknown	ACH-000508	906808	CORL88_LUNG
191021_b60-t1-10_00dsq_00kft_m04_s_1	P04	3107	No	21/10/19	M04	3	LNZTA3WT4	Glioma	Central Nervous System	SIDM01220	Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Astrocytoma	Unknown	Male	Unknown	Unknown	ACH-002269	1240170	LNZTA3WT4_CENTRAL_NERVOUS_SYSTEM
191021_b60-t1-11_00dsr_00kfu_m04_s_1	P04	2497	No	21/10/19	M04	3	no-10	Glioblastoma	Central Nervous System	SIDM00574	Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Glioblastoma	Brain	Male	Unknown	Unknown	ACH-001605	908452	NO10_CENTRAL_NERVOUS_SYSTEM
191021_b60-t1-13_00dst_00kfw_m04_s_1	P04	6629	Yes	21/10/19	M04	1	ATN-1	T-Lymphoblastic Leukemia	Haematopoietic and Lymphoid	SIDM00233	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Adult Precursor T Lymphoblastic Leukemia	Unknown	Male	Unknown	Unknown	ACH-002058	910687	ATN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191021_b59-t1-1_00ds1_00kfz_m01_s_1	P04	9529	No	21/10/19	M01	3	RO82-W-1	Thyroid Gland Carcinoma	Thyroid	SIDM00218	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Follicular Thyroid Carcinoma	Unknown	Unknown	Unknown	Unknown	ACH-001384	930083	RO82W1_THYROID
191021_b59-t1-2_00ds2_00kka_m01_s_1	P04	2793	No	21/10/19	M01	3	HDLM-2	Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM01064	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Hodgkin's Lymphoma	Pleural effusion	Male	Unknown	Unknown	ACH-000267	924110	HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191021_b59-t1-3_00ds3_00kkb_m01_s_1	P04	3294	No	21/10/19	M01	2	NCI-H1651	Non-Small Cell Lung Carcinoma	Lung	SIDM00744	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Lung Adenocarcinoma	Lung	Male	Unknown	Unknown	ACH-000893	910900	NCIH1651_LUNG
191021_b59-t1-4_00ds4_00kkc_m01_s_1	P04	10695	No	21/10/19	M01	3	TE-441-T	Rhabdomyosarcoma	Soft Tissue	SIDM01173	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Rhabdomyosarcoma	Connective tissue	Female	Black	Unknown	ACH-000772	924248	TE441T_SOFT_TISSUE
191021_b59-t1-5_00ds5_00kkd_m01_s_1	P04	6653	No	21/10/19	M01	3	IA-LM	Non-Small Cell Lung Carcinoma	Lung	SIDM00306	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Large Cell Lung Carcinoma	Skin	Male	East Asian	Unknown	ACH-000672	910779	IALM_LUNG
191021_b59-t1-6_00ds6_00kke_m01_s_1	P04	6469	No	21/10/19	M01	2	SW1463	Colorectal Carcinoma	Large Intestine	SIDM00834	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Rectal Adenocarcinoma	Rectum	Female	White	Unknown	ACH-000470	909748	SW1463_LARGE_INTESTINE
191021_b59-t1-7_00ds7_00kkf_m01_s_1	P04	7113	No	21/10/19	M01	3	8305C	Thyroid Gland Carcinoma	Thyroid	SIDM00997	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Anaplastic Thyroid Carcinoma	Thyroid	Female	Unknown	Unknown	ACH-001306	906795	8305C_THYROID
191021_b59-t1-8_00ds8_00kkg_m01_s_1	P04	7951	No	21/10/19	M01	3	EFM-19	Breast Carcinoma	Breast	SIDM01056	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Ductal Breast Carcinoma	Pleural Effusion	Female	White	Unknown	ACH-000330	906851	EFM19_BREAST
191021_b59-t1-9_00ds9_00kkh_m01_s_1	P04	6953	No	21/10/19	M01	3	EW-3	Ewing's Sarcoma	Bone	SIDM00202	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Ewing's Sarcoma	Unknown	Male	Unknown	Unknown	ACH-002118	949161	EW3_BONE
191021_b59-t1-10_00dsa_00kki_m01_s_1	P04	2546	No	21/10/19	M01	2	CHP-126	Neuroblastoma	Peripheral Nervous System	SIDM00286	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Neuroblastoma	Unknown	Female	Unknown	Unknown	ACH-000136	910567	CHP126_AUTONOMIC_GANGLIA
191021_b59-t1-11_00dsb_00kkj_m01_s_1	P04	6955	No	21/10/19	M01	3	HCC38	Breast Carcinoma	Breast	SIDM00675	Semi-Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Ductal Breast Carcinoma	Mammary gland/duct	Female	White	Unknown	ACH-000276	749717	HCC38_BREAST
191021_b59-t1-12_00dsc_00kkk_m01_s_1	P04	6590	No	21/10/19	M01	3	HCC1395	Breast Carcinoma	Breast	SIDM00884	Adherent	MSS	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Ductal Breast Carcinoma	Mammary gland/duct	Female	White	Unknown	ACH-000699	749712	HCC1395_BREAST
191021_b59-t1-13_00dsd_00kkl_m01_s_1	P04	7011	No	21/10/19	M01	3	NCI-H2731	Mesothelioma	Lung	SIDM00098	Unknown	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Pleural Sarcomatoid Mesothelioma	Unknown	Unknown	Unknown	Unknown	ACH-002129	1240134	H2731_PLEURA
191021_b59-t1-16_00dsg_00kko_m01_s_1	P04	8731	Yes	21/10/19	M01	1	8505C	Thyroid Gland Carcinoma	Thyroid	SIDM00996	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Anaplastic Thyroid Carcinoma	Thyroid	Female	Unknown	Unknown	ACH-001307	924102	8505C_THYROID
191021_b56-t2-1_00dqv_00kkr_m05_s_1	P04	2560	No	21/10/19	M05	1	TGBC1TKB	Biliary Tract Carcinoma	Biliary Tract	SIDM00252	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Undifferentiated Gallbladder Carcinoma	Lymph Node	Female	East Asian	Unknown	ACH-001861	909769	TGBC1TKB_BILIARY_TRACT
191021_b56-t2-2_00dqw_00kks_m05_s_1	P04	6889	No	21/10/19	M05	1	NCI-H64	Small Cell Lung Carcinoma	Lung	SIDM01126	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Small Cell Lung Carcinoma	Unknown	Female	White	Unknown	ACH-001599	688026	NCIH64_LUNG
191021_b56-t2-3_00dqx_00kkt_m05_s_1	P04	3332	No	21/10/19	M05	1	NCI-H2066	Squamous Cell Lung Carcinoma	Lung	SIDM00711	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Squamous Cell Lung Carcinoma	Unknown	Female	White	Unknown	ACH-000727	1330973	NCIH2066_LUNG
191021_b56-t2-4_00dqy_00kku_m05_s_1	P04	9130	No	21/10/19	M05	1	LU-165	Small Cell Lung Carcinoma	Lung	SIDM00292	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Small Cell Lung Carcinoma	Lymph Node	Male	East Asian	Unknown	ACH-002077	753589	LU165_LUNG
191021_b56-t2-5_00dqz_00kkv_m05_s_1	P04	7129	No	21/10/19	M05	1	SHP-77	Small Cell Lung Carcinoma	Lung	SIDM01078	Semi-Adherent	MSS	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	Small Cell Lung Carcinoma	Lung	Male	White	Unknown	ACH-000790	724872	SHP77_LUNG
191021_b56-t2-6_00dr0_00kkw_m05_s_1	P04	2464	No	21/10/19	M05	1	Mo-T	Other Blood Carcinomas	Haematopoietic and Lymphoid	SIDM00623	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Hairy Cell Leukemia	Unknown	Male	Unknown	Unknown	ACH-002339	908149	MOT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191021_b56-t2-7_00dr1_00kkx_m05_s_1	P04	6309	No	21/10/19	M05	1	G-292-Clone-A141B1	Osteosarcoma	Bone	SIDM00858	Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Osteosarcoma	Bone	Female	White	Unknown	ACH-000082	1290807	G292CLONEA141B1_BONE
191021_b56-t2-8_00dr2_00kky_m05_s_1	P04	2619	No	21/10/19	M05	1	COR-L88	Small Cell Lung Carcinoma	Lung	SIDM00506	Semi-Adherent	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Small Cell Lung Carcinoma	Pleural effusion	Male	White	Unknown	ACH-000508	906808	CORL88_LUNG
191021_b56-t2-9_00dr3_00kkz_m05_s_1	P04	6410	No	21/10/19	M05	1	U-266	Plasma Cell Myeloma	Haematopoietic and Lymphoid	SIDM00417	Suspension	MSS	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Plasma Cell Myeloma	Peripheral blood	Male	Unknown	Unknown	ACH-000626	753615	U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
