Automatic_MS_filename	Batch	Code	Daisy_chain	Date	Instrument	Replicate	Cell_line	Cancer_type	Tissue_type	SIDM	growth_properties	MSI_status	methylation_data	expression_data	cnv_data	crispr_ko_data	fusion_data	drug_data	cancer_type_detail	sample_site	gender	ethnicity	smoking_status	BROAD_ID	COSMIC_ID	CCLE_ID
191015_b53-t1-7_00dpp_00jow_m03_s_1	P04	10691	No	2019-10-15	M03	3	EW-12	Ewing's Sarcoma	Bone	SIDM00200	Unknown	MSS	True	True	True	False	True	True	Ewing's Sarcoma	Unknown	Unknown	Unknown	Unknown	ACH-002112	949162	EW12_BONE
191015_b53-t1-8_00dpq_00jox_m03_s_1	P04	2992	No	2019-10-15	M03	3	JHU-022	Oral Cavity Carcinoma	Head and Neck	SIDM00127	Unknown	MSS	True	True	True	True	True	True	Oral Cavity Squamous Cell Carcinoma	Unknown	Unknown	Unknown	Unknown	ACH-002250	1240162	JHU022_UPPER_AERODIGESTIVE_TRACT
191015_b53-t1-9_00dpr_00joy_m03_s_1	P04	6350	No	2019-10-15	M03	3	ES1	Ewing's Sarcoma	Bone	SIDM00266	Unknown	MSS	True	True	True	False	True	True	Ewing's Sarcoma	Unknown	Female	Unknown	Unknown	ACH-002103	949158	ES1_BONE
191015_b53-t1-10_00dps_00joz_m03_s_1	P04	2479	No	2019-10-15	M03	2	NB7	Neuroblastoma	Peripheral Nervous System	SIDM00156	Unknown	MSS	True	True	True	True	True	True	Neuroblastoma	Unknown	Male	Unknown	Unknown	ACH-002285	949174	NB7_AUTONOMIC_GANGLIA
191015_b53-t1-11_00dpt_00k66_m03_s_1	P04	8253	No	2019-10-15	M03	3	ESS-1	Other Solid Carcinomas	Endometrium	SIDM01043	Adherent	MSS	True	True	True	True	False	True	Endometrial Stromal Sarcoma	Uterus	Female	White	Unknown	ACH-000913	907000	ESS1_ENDOMETRIUM
191015_b53-t1-12_00dpu_00k67_m03_s_1	P04	3301	No	2019-10-15	M03	3	NCI-H1703	Squamous Cell Lung Carcinoma	Lung	SIDM00740	Adherent	MSS	True	True	True	False	True	True	Squamous Cell Lung Carcinoma	Unknown	Male	White	Unknown	ACH-000747	908474	NCIH1703_LUNG
191015_b53-t1-13_00dpv_00k68_m03_s_1	P04	2809	No	2019-10-15	M03	3	H-EMC-SS	Chondrosarcoma	Bone	SIDM00535	Adherent	MSS	True	True	True	False	False	True	Chondrosarcoma	Muscle	Female	Unknown	Unknown	ACH-001519	907290	HEMCSS_BONE
191015_b53-t1-14_00dpw_00k69_m03_s_1	P04	6957	No	2019-10-15	M03	3	DoTc2-4510	Cervical Carcinoma	Cervix	SIDM00864	Adherent	MSS	True	True	True	False	True	True	Cervical Carcinoma	Cervix	Female	Unknown	Unknown	ACH-001341	906843	DOTC24510_CERVIX
191015_b53-t1-15_00dpx_00k6a_m03_s_1	P04	HEK-lysate	No	2019-10-15	M03	1	Control_HEK293T_lys	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
191015_b53-t1-16_00dpy_00k6b_m03_s_1	P04	7869	Yes	2019-10-15	M03	1.0	HCC2998	Colorectal Carcinoma	Large Intestine	SIDM00118	Unknown	MSS	True	True	True	True	True	True	Colon Adenocarcinoma	Unknown	Unknown	Unknown	Unknown	ACH-001081	905971	HCC2998_LARGE_INTESTINE
191015_hek-qcs_000f2_00k6c_m05_s_1	P04	HEK H002	No	2019-10-15	M05	1	Control_HEK293T_std_H002	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
191015_hek-qcs_00j8w_00k6d_m05_s_1	P04	H003 HEK-QCS	No	2019-10-15	M05	1	Control_HEK293T_std_H003	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
191015_b29-t2-1_00dev_00k6e_m05_s_1	P04	5571	No	2019-10-15	M05	1	T84	Colorectal Carcinoma	Large Intestine	SIDM00782	Adherent	MSS	True	True	True	True	True	True	Colon Adenocarcinoma	Lung	Male	Unknown	Unknown	ACH-000381	909761	T84_LARGE_INTESTINE
191015_b29-t2-2_00dew_00k6f_m05_s_1	P04	9129	No	2019-10-15	M05	1	EFO-21	Ovarian Carcinoma	Ovary	SIDM01052	Adherent	MSS	True	True	True	True	True	True	Ovarian Cystadenocarcinoma	Ascites	Female	White	Unknown	ACH-000308	911905	EFO21_OVARY
191015_b29-t2-3_00dex_00k6g_m05_s_1	P04	3034	No	2019-10-15	M05	1	KELLY	Neuroblastoma	Peripheral Nervous System	SIDM01009	Adherent	MSS	True	True	True	False	True	True	Neuroblastoma	Unknown	Unknown	Unknown	Unknown	ACH-000259	753618	KELLY_AUTONOMIC_GANGLIA
191015_b29-t2-4_00dey_00k6h_m05_s_1	P04	2655	No	2019-10-15	M05	1	DND-41	T-Lymphoblastic Leukemia	Haematopoietic and Lymphoid	SIDM00946	Suspension	MSI	True	True	True	False	True	True	Childhood T Acute Lymphoblastic Leukemia	Peripheral Blood	Male	Unknown	Unknown	ACH-000981	1297446	DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191015_b29-t2-5_00dez_00k6i_m05_s_1	P04	8254	No	2019-10-15	M05	1	DOK	Oral Cavity Carcinoma	Head and Neck	SIDM00540	Adherent	MSS	True	True	True	True	True	True	Oral Dysplasia	Tongue	Male	White	Unknown	ACH-002234	910936	DOK_UPPER_AERODIGESTIVE_TRACT
191015_b29-t2-6_00df0_00k6j_m05_s_1	P04	6489	No	2019-10-15	M05	1	CGTH-W-1	Thyroid Gland Carcinoma	Thyroid	SIDM01248	Unknown	MSS	True	True	True	False	True	True	Squamous Cell Thyroid Gland Carcinoma	Unknown	Male	White	Unknown	ACH-001023	910568	CGTHW1_THYROID
191015_b29-t2-7_00df1_00k6k_m05_s_1	P04	7250	No	2019-10-15	M05	1	MDA-MB-157	Breast Carcinoma	Breast	SIDM00529	Adherent	MSS	True	True	True	False	True	True	Breast Carcinoma	Pleural effusion	Female	Black	Unknown	ACH-000621	925338	MDAMB157_BREAST
191015_b29-t2-8_00df2_00k6l_m05_s_1	P04	3438	No	2019-10-15	M05	1	OCI-AML3	Acute Myeloid Leukemia	Haematopoietic and Lymphoid	SIDM00462	Suspension	MSS	True	True	True	True	True	True	Adult Acute Myeloid Leukemia	Peripheral blood	Male	Unknown	Unknown	ACH-000336	1290455	OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191015_b29-t2-9_00df3_00k6m_m05_s_1	P04	2046	No	2019-10-15	M05	1	RPMI-6666	Non-Cancerous	Haematopoietic and Lymphoid	SIDM00813	Suspension	MSS	True	True	True	False	False	True	Non-Cancerous	Peripheral Blood	Male	White	Unknown	ACH-001182	909701	RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191015_b29-t2-10_00df4_00k6n_m05_s_1	P04	7169	No	2019-10-15	M05	1	OE33	Esophageal Carcinoma	Esophagus	SIDM00477	Adherent	MSS	True	True	True	True	True	True	Barrett s Adenocarcinoma	Esophagus	Female	White	Unknown	ACH-000383	910549	OE33_OESOPHAGUS
191015_b29-t2-11_00df5_00k6o_m05_s_1	P04	6459	No	2019-10-15	M05	1	Saos-2	Osteosarcoma	Bone	SIDM01084	Adherent	MSS	True	True	True	False	True	True	Osteosarcoma	Bone	Female	White	Unknown	ACH-000410	909707	SAOS2_BONE
191015_b29-t2-12_00df6_00k6p_m05_s_1	P04	6673	No	2019-10-15	M05	1	HCC-78	Non-Small Cell Lung Carcinoma	Lung	SIDM01068	Adherent	MSS	True	True	True	True	True	True	Lung Adenocarcinoma	Pleural effusion	Male	Unknown	Unknown	ACH-000562	1290908	HCC78_LUNG
191015_b29-t2-13_00df7_00k6q_m05_s_1	P04	3164	No	2019-10-15	M05	1	ME-1	Acute Myeloid Leukemia	Haematopoietic and Lymphoid	SIDM00338	Suspension	MSS	True	True	True	False	True	True	Adult Acute Myeloid Leukemia	Peripheral blood	Male	East Asian	Unknown	ACH-000439	1330942	ME1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191015_b29-t2-14_00df8_00k6r_m05_s_1	P04	9269	No	2019-10-15	M05	1	EB2	Burkitt's Lymphoma	Haematopoietic and Lymphoid	SIDM00863	Suspension	MSS	True	True	True	False	True	True	Epstein-Barr Virus-Related Burkitt s Lymphoma	Ovary	Female	Black	Unknown	ACH-001064	906846	EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191015_b29-t2-15_00df9_00k6s_m05_s_1	P04	HEK-lysate	No	2019-10-15	M05	1	Control_HEK293T_lys	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
191015_b29-t2-16_00dfa_00k6t_m05_s_1	P04	2090	Yes	2019-10-15	M05	1.0	SISO	Cervical Carcinoma	Cervix	SIDM00394	Adherent	MSS	True	True	True	False	True	True	Cervical Adenocarcinoma	Unknown	Female	East Asian	Unknown	ACH-001650	1240212	SISO_CERVIX
191016_hek-qcs_000f2_00k6u_m02_s_1	P04	HEK H002	No	2019-10-16	M02	1	Control_HEK293T_std_H002	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
191016_hek-qcs_00j8w_00k6v_m02_s_1	P04	H003 HEK-QCS	No	2019-10-16	M02	1	Control_HEK293T_std_H003	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
191016_b38-t2-1_00div_00k6w_m02_s_1	P04	2286	No	2019-10-16	M02	3	WSU-DLCL2	B-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM00413	Suspension	MSS	True	True	True	False	True	True	Diffuse Large B-Cell Lymphoma	Pleural effusion	Male	White	Unknown	ACH-000534	1331050	WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191016_b38-t2-2_00diw_00k6x_m02_s_1	P04	7012	No	2019-10-16	M02	3	MRK-nu-1	Breast Carcinoma	Breast	SIDM00562	Unknown	MSS	True	True	True	False	True	True	Breast Carcinoma	Mammary gland	Female	Unknown	Unknown	ACH-002163	908151	MRKNU1_BREAST
191016_b38-t2-3_00dix_00k6y_m02_s_1	P04	6956	No	2019-10-16	M02	3	HOS	Osteosarcoma	Bone	SIDM00806	Adherent	MSS	True	True	True	False	True	True	Osteosarcoma	Bone	Female	White	Unknown	ACH-000613	907060	HOS_BONE
191016_b38-t2-4_00diy_00k6z_m02_s_1	P04	2499	No	2019-10-16	M02	3	NOMO-1	Acute Myeloid Leukemia	Haematopoietic and Lymphoid	SIDM00580	Unknown	MSS	True	True	True	False	True	True	Adult Acute Differentiated Monocytic Leukemia	Bone marrow	Female	Unknown	Unknown	ACH-000168	908451	NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191016_b38-t2-5_00diz_00k70_m02_s_1	P04	7799	No	2019-10-16	M02	3	HCT-116	Colorectal Carcinoma	Large Intestine	SIDM00783	Adherent	MSI	True	True	True	True	True	True	Colon Carcinoma	Unknown	Male	Unknown	Unknown	ACH-000971	905936	HCT116_LARGE_INTESTINE
191016_b38-t2-6_00dj0_00k71_m02_s_1	P04	2960	No	2019-10-16	M02	3	IHH-4	Thyroid Gland Carcinoma	Thyroid	SIDM00600	Unknown	MSS	True	True	True	False	True	True	Papillary Thyroid Carcinoma	Lymph node	Unknown	East Asian	Unknown	ACH-001528	1240154	IHH4_THYROID
191016_b38-t2-7_00dj1_00k72_m02_s_1	P04	3401	No	2019-10-16	M02	3	NCI-H748	Small Cell Lung Carcinoma	Lung	SIDM01117	Suspension	MSS	True	True	True	False	True	True	Small Cell Lung Carcinoma	Lymph node	Male	Black	Unknown	ACH-002176	909194	NCIH748_LUNG
191016_b38-t2-8_00dj2_00k73_m02_s_1	P04	10789	No	2019-10-16	M02	3	HCC-33	Small Cell Lung Carcinoma	Lung	SIDM01071	Adherent	MSS	True	True	True	False	True	True	Small Cell Lung Carcinoma	Pleural effusion	Male	Unknown	Unknown	ACH-000515	1303901	HCC33_LUNG
191016_b38-t2-9_00dj3_00k74_m02_s_1	P04	6472	No	2019-10-16	M02	3	CRO-AP2	B-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM00952	Suspension	MSS	True	True	True	False	True	True	Primary Effusion Lymphoma	Pleural Effusion	Male	Unknown	Unknown	ACH-002220	906807	CROAP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191016_b38-t2-10_00dj4_00k75_m02_s_1	P04	9454	No	2019-10-16	M02	3	NCI-H1993	Non-Small Cell Lung Carcinoma	Lung	SIDM00758	Adherent	MSS	True	True	True	True	True	True	Lung Adenocarcinoma	Lymph node	Female	White	Unknown	ACH-001137	908476	NCIH1993_LUNG
191016_b38-t2-11_00dj5_00k76_m02_s_1	P04	2388	No	2019-10-16	M02	3	GI-1	Glioblastoma	Central Nervous System	SIDM00273	Adherent	MSS	True	True	True	True	True	True	Gliosarcoma	Unknown	Male	East Asian	Unknown	ACH-000756	906871	GI1_CENTRAL_NERVOUS_SYSTEM
191016_b38-t2-12_00dj6_00k77_m02_s_1	P04	8500	No	2019-10-16	M02	3	IGR-37	Melanoma	Skin	SIDM01066	Adherent	MSS	True	True	True	False	True	True	Melanoma	Groin lymph node	Male	Unknown	Unknown	ACH-000650	1240153	IGR37_SKIN
191016_b38-t2-14_00dj8_00k79_m02_s_1	P04	3020	No	2019-10-16	M02	3	KARPAS-299	T-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM01010	Suspension	MSS	True	True	True	False	True	True	Anaplastic Large Cell Lymphoma	Unknown	Male	Unknown	Unknown	ACH-000053	907273	KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191016_b38-t2-15_00dj9_00k7a_m02_s_1	P04	HEK-lysate	No	2019-10-16	M02	1	Control_HEK293T_lys	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
191016_b38-t2-16_00dja_00k7b_m02_s_1	P04	8670	Yes	2019-10-16	M02	1.0	SAT	Head and Neck Carcinoma	Head and Neck	SIDM00350	Unknown	MSS	True	True	True	False	True	True	Head and Neck Squamous Cell Carcinoma	Oral cavity	Unknown	East Asian	Unknown	ACH-001641	1299050	SAT_UPPER_AERODIGESTIVE_TRACT
191016_hek-qcs_000f2_00k7c_m01_s_1	P04	HEK H002	No	2019-10-16	M01	1	Control_HEK293T_std_H002	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
191016_hek-qcs_00j8w_00k7d_m01_s_1	P04	H003 HEK-QCS	No	2019-10-16	M01	1	Control_HEK293T_std_H003	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
191016_b42-t2-1_00dkn_00k7e_m01_s_1	P04	2286	No	2019-10-16	M01	2	WSU-DLCL2	B-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM00413	Suspension	MSS	True	True	True	False	True	True	Diffuse Large B-Cell Lymphoma	Pleural effusion	Male	White	Unknown	ACH-000534	1331050	WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191016_b42-t2-2_00dko_00k7f_m01_s_1	P04	7012	No	2019-10-16	M01	2	MRK-nu-1	Breast Carcinoma	Breast	SIDM00562	Unknown	MSS	True	True	True	False	True	True	Breast Carcinoma	Mammary gland	Female	Unknown	Unknown	ACH-002163	908151	MRKNU1_BREAST
191016_b42-t2-3_00dkp_00k7g_m01_s_1	P04	6956	No	2019-10-16	M01	2	HOS	Osteosarcoma	Bone	SIDM00806	Adherent	MSS	True	True	True	False	True	True	Osteosarcoma	Bone	Female	White	Unknown	ACH-000613	907060	HOS_BONE
191016_b42-t2-4_00dkq_00k7h_m01_s_1	P04	2499	No	2019-10-16	M01	2	NOMO-1	Acute Myeloid Leukemia	Haematopoietic and Lymphoid	SIDM00580	Unknown	MSS	True	True	True	False	True	True	Adult Acute Differentiated Monocytic Leukemia	Bone marrow	Female	Unknown	Unknown	ACH-000168	908451	NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191016_b42-t2-5_00dkr_00k7i_m01_s_1	P04	7799	No	2019-10-16	M01	2	HCT-116	Colorectal Carcinoma	Large Intestine	SIDM00783	Adherent	MSI	True	True	True	True	True	True	Colon Carcinoma	Unknown	Male	Unknown	Unknown	ACH-000971	905936	HCT116_LARGE_INTESTINE
191016_b42-t2-6_00dks_00k7j_m01_s_1	P04	2960	No	2019-10-16	M01	2	IHH-4	Thyroid Gland Carcinoma	Thyroid	SIDM00600	Unknown	MSS	True	True	True	False	True	True	Papillary Thyroid Carcinoma	Lymph node	Unknown	East Asian	Unknown	ACH-001528	1240154	IHH4_THYROID
191016_b42-t2-7_00dkt_00k7k_m01_s_1	P04	3401	No	2019-10-16	M01	2	NCI-H748	Small Cell Lung Carcinoma	Lung	SIDM01117	Suspension	MSS	True	True	True	False	True	True	Small Cell Lung Carcinoma	Lymph node	Male	Black	Unknown	ACH-002176	909194	NCIH748_LUNG
191016_b42-t2-8_00dku_00k7l_m01_s_1	P04	10789	No	2019-10-16	M01	2	HCC-33	Small Cell Lung Carcinoma	Lung	SIDM01071	Adherent	MSS	True	True	True	False	True	True	Small Cell Lung Carcinoma	Pleural effusion	Male	Unknown	Unknown	ACH-000515	1303901	HCC33_LUNG
191016_b42-t2-9_00dkv_00k7m_m01_s_1	P04	6472	No	2019-10-16	M01	2	CRO-AP2	B-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM00952	Suspension	MSS	True	True	True	False	True	True	Primary Effusion Lymphoma	Pleural Effusion	Male	Unknown	Unknown	ACH-002220	906807	CROAP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191016_b42-t2-10_00dkw_00k7n_m01_s_1	P04	9454	No	2019-10-16	M01	2	NCI-H1993	Non-Small Cell Lung Carcinoma	Lung	SIDM00758	Adherent	MSS	True	True	True	True	True	True	Lung Adenocarcinoma	Lymph node	Female	White	Unknown	ACH-001137	908476	NCIH1993_LUNG
191016_b42-t2-11_00dkx_00k7o_m01_s_1	P04	2388	No	2019-10-16	M01	2	GI-1	Glioblastoma	Central Nervous System	SIDM00273	Adherent	MSS	True	True	True	True	True	True	Gliosarcoma	Unknown	Male	East Asian	Unknown	ACH-000756	906871	GI1_CENTRAL_NERVOUS_SYSTEM
191016_b42-t2-12_00dky_00k7p_m01_s_1	P04	8500	No	2019-10-16	M01	2	IGR-37	Melanoma	Skin	SIDM01066	Adherent	MSS	True	True	True	False	True	True	Melanoma	Groin lymph node	Male	Unknown	Unknown	ACH-000650	1240153	IGR37_SKIN
191016_b42-t2-13_00dkz_00k7q_m01_s_1	P04	7253	No	2019-10-16	M01	2	KYSE-450	Esophageal Squamous Cell Carcinoma	Esophagus	SIDM01027	Adherent	MSS	True	True	True	True	True	True	Esophageal Squamous Cell Carcinoma	Middle intrathoracic oesophagus	Male	East Asian	Unknown	ACH-000865	907320	KYSE450_OESOPHAGUS
191016_b42-t2-14_00dl0_00k7r_m01_s_1	P04	3020	No	2019-10-16	M01	2	KARPAS-299	T-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM01010	Suspension	MSS	True	True	True	False	True	True	Anaplastic Large Cell Lymphoma	Unknown	Male	Unknown	Unknown	ACH-000053	907273	KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191016_b42-t2-15_00dl1_00k7s_m01_s_1	P04	HEK-lysate	No	2019-10-16	M01	1	Control_HEK293T_lys	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
191016_b42-t2-16_00dl2_00k7t_m01_s_1	P04	6652	Yes	2019-10-16	M01	1.0	U251	Glioma	Central Nervous System	SIDM00111	Adherent	MSS	True	True	True	True	True	True	Astrocytoma	Unknown	Unknown	Unknown	Unknown	ACH-000232	905983	U251MG_CENTRAL_NERVOUS_SYSTEM
191016_hek-qcs_000f2_00k7w_m03_s_1	P04	HEK H002	No	2019-10-16	M03	1	Control_HEK293T_std_H002	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
191016_hek-qcs_00j8w_00k7x_m03_s_1	P04	H003 HEK-QCS	No	2019-10-16	M03	1	Control_HEK293T_std_H003	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
191016_b55-t1-1_00dqf_00k7y_m03_s_1	P04	9529	No	2019-10-16	M03	1	RO82-W-1	Thyroid Gland Carcinoma	Thyroid	SIDM00218	Adherent	MSS	True	True	True	False	True	True	Follicular Thyroid Carcinoma	Unknown	Unknown	Unknown	Unknown	ACH-001384	930083	RO82W1_THYROID
191016_b55-t1-2_00dqg_00k7z_m03_s_1	P04	2793	No	2019-10-16	M03	1	HDLM-2	Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM01064	Suspension	MSS	True	True	True	False	True	True	Hodgkin's Lymphoma	Pleural effusion	Male	Unknown	Unknown	ACH-000267	924110	HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
191016_b55-t1-3_00dqh_00k9a_m03_s_1	P04	3294	No	2019-10-16	M03	1	NCI-H1651	Non-Small Cell Lung Carcinoma	Lung	SIDM00744	Adherent	MSS	True	True	True	False	True	True	Lung Adenocarcinoma	Lung	Male	Unknown	Unknown	ACH-000893	910900	NCIH1651_LUNG
191016_b55-t1-4_00dqi_00k9b_m03_s_1	P04	10695	No	2019-10-16	M03	1	TE-441-T	Rhabdomyosarcoma	Soft Tissue	SIDM01173	Adherent	MSS	True	True	True	False	True	True	Rhabdomyosarcoma	Connective tissue	Female	Black	Unknown	ACH-000772	924248	TE441T_SOFT_TISSUE
191016_b55-t1-5_00dqj_00k9c_m03_s_1	P04	6653	No	2019-10-16	M03	1	IA-LM	Non-Small Cell Lung Carcinoma	Lung	SIDM00306	Adherent	MSS	True	True	True	False	True	True	Large Cell Lung Carcinoma	Skin	Male	East Asian	Unknown	ACH-000672	910779	IALM_LUNG
191016_b55-t1-7_00dql_00k9e_m03_s_1	P04	7113	No	2019-10-16	M03	1	8305C	Thyroid Gland Carcinoma	Thyroid	SIDM00997	Adherent	MSS	True	True	True	False	True	True	Anaplastic Thyroid Carcinoma	Thyroid	Female	Unknown	Unknown	ACH-001306	906795	8305C_THYROID
191016_b55-t1-8_00dqm_00k9f_m03_s_1	P04	7951	No	2019-10-16	M03	1	EFM-19	Breast Carcinoma	Breast	SIDM01056	Adherent	MSS	True	True	True	False	True	True	Ductal Breast Carcinoma	Pleural Effusion	Female	White	Unknown	ACH-000330	906851	EFM19_BREAST
191016_b55-t1-9_00dqn_00k9g_m03_s_1	P04	6953	No	2019-10-16	M03	1	EW-3	Ewing's Sarcoma	Bone	SIDM00202	Unknown	MSS	True	True	True	False	True	True	Ewing's Sarcoma	Unknown	Male	Unknown	Unknown	ACH-002118	949161	EW3_BONE
191016_b55-t1-10_00dqo_00k9h_m03_s_1	P04	2546	No	2019-10-16	M03	1	CHP-126	Neuroblastoma	Peripheral Nervous System	SIDM00286	Adherent	MSS	True	True	True	False	True	True	Neuroblastoma	Unknown	Female	Unknown	Unknown	ACH-000136	910567	CHP126_AUTONOMIC_GANGLIA
191016_b55-t1-11_00dqp_00k9i_m03_s_1	P04	6955	No	2019-10-16	M03	1	HCC38	Breast Carcinoma	Breast	SIDM00675	Semi-Adherent	MSS	True	True	True	True	True	True	Ductal Breast Carcinoma	Mammary gland/duct	Female	White	Unknown	ACH-000276	749717	HCC38_BREAST
191016_b55-t1-12_00dqq_00k9j_m03_s_1	P04	6590	No	2019-10-16	M03	1	HCC1395	Breast Carcinoma	Breast	SIDM00884	Adherent	MSS	True	True	True	True	True	True	Ductal Breast Carcinoma	Mammary gland/duct	Female	White	Unknown	ACH-000699	749712	HCC1395_BREAST
191016_b55-t1-13_00dqr_00k9k_m03_s_1	P04	7011	No	2019-10-16	M03	1	NCI-H2731	Mesothelioma	Lung	SIDM00098	Unknown	MSS	True	True	True	False	True	True	Pleural Sarcomatoid Mesothelioma	Unknown	Unknown	Unknown	Unknown	ACH-002129	1240134	H2731_PLEURA
191016_b55-t1-15_00dqt_00k9m_m03_s_1	P04	HEK-lysate	No	2019-10-16	M03	1	Control_HEK293T_lys	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
